Site,Date_time,CO2.uM,Flux
B,17/12/2021 6:00,39.43446058,19.2100258
B,17/12/2021 6:15,39.89382257,19.56856117
B,17/12/2021 6:30,40.83405743,20.2928694
B,17/12/2021 6:45,41.0461824,20.45843455
B,17/12/2021 7:00,40.64338388,20.15422904
B,17/12/2021 7:15,40.11371337,19.74081739
B,17/12/2021 7:30,39.54655792,19.32986391
B,17/12/2021 7:45,37.71537269,17.90061306
B,17/12/2021 8:00,36.25585718,16.81851071
B,17/12/2021 8:15,34.15406836,15.17805711
B,17/12/2021 8:30,31.60306973,13.22207814
B,17/12/2021 8:45,29.1586334,11.3141902
B,17/12/2021 9:00,25.79389501,8.738773688
B,17/12/2021 9:15,22.56096747,6.215472953
B,17/12/2021 9:30,19.39134008,3.805864932
B,17/12/2021 9:45,16.00390456,1.16197929
B,17/12/2021 10:00,12.61373058,-1.415731968
B,17/12/2021 10:15,10.48280062,-3.078912079
B,17/12/2021 10:30,9.291240118,-3.934935804
B,17/12/2021 10:45,8.67637864,-4.414830161
B,17/12/2021 11:00,8.890510907,-4.172694854
B,17/12/2021 11:15,9.229843384,-3.90784975
B,17/12/2021 11:30,8.500838956,-4.406469688
B,17/12/2021 11:45,8.804440347,-4.169513221
B,17/12/2021 12:00,9.046490498,-3.900741553
B,17/12/2021 12:15,8.979479457,-3.953042459
B,17/12/2021 12:30,9.040398068,-3.811292052
B,17/12/2021 12:45,9.00716131,-3.837232603
B,17/12/2021 13:00,8.545763354,-4.154885059
B,17/12/2021 13:15,8.313901558,-4.335847611
B,17/12/2021 13:30,8.502729428,-4.127831261
B,17/12/2021 13:45,8.436816796,-4.179274307
B,17/12/2021 14:00,8.372665291,-4.183595348
B,17/12/2021 14:15,8.405499272,-4.157969369
B,17/12/2021 14:30,8.746869275,-3.822106182
B,17/12/2021 14:45,8.877419563,-3.720215836
B,17/12/2021 15:00,8.437767296,-4.038885137
B,17/12/2021 15:15,8.535502053,-3.962606373
B,17/12/2021 15:30,8.437190898,-3.910256982
B,17/12/2021 15:45,8.243972786,-4.06105627
B,17/12/2021 16:00,8.742935177,-3.647188083
B,17/12/2021 16:15,8.775078321,-3.622101633
B,17/12/2021 16:30,8.732307366,-3.638976887
B,17/12/2021 16:45,8.700203295,-3.664032818
B,17/12/2021 17:00,8.225666698,-4.000424797
B,17/12/2021 17:15,8.577738035,-3.725647852
B,17/12/2021 17:30,8.311692012,-3.920670122
B,17/12/2021 17:45,8.66334052,-3.646223374
B,17/12/2021 18:00,8.529277689,-3.744145545
B,17/12/2021 18:15,8.593167409,-3.694282346
B,17/12/2021 18:30,9.006295266,-3.373445805
B,17/12/2021 18:45,8.654985877,-3.647627802
B,17/12/2021 19:00,9.074166993,-3.328510354
B,17/12/2021 19:15,8.722702779,-3.602813308
B,17/12/2021 19:30,9.703576103,-2.830845624
B,17/12/2021 19:45,9.767415419,-2.781021758
B,17/12/2021 20:00,10.20307462,-2.429485728
B,17/12/2021 20:15,10.58568992,-2.130870996
B,17/12/2021 20:30,11.7434055,-1.23481011
B,17/12/2021 20:45,12.82839405,-0.388023083
B,17/12/2021 21:00,13.23285761,-0.11723068
B,17/12/2021 21:15,14.3222454,0.73299185
B,17/12/2021 21:30,14.78720645,1.038440813
B,17/12/2021 21:45,16.07585189,2.044178941
B,17/12/2021 22:00,16.77003638,2.53158815
B,17/12/2021 22:15,17.87077235,3.390672726
B,17/12/2021 22:30,18.71460605,3.993030622
B,17/12/2021 22:45,19.85375598,4.882098624
B,17/12/2021 23:00,20.4399088,5.290116881
B,17/12/2021 23:15,21.74806297,6.311089716
B,17/12/2021 23:30,22.99259625,7.224706386
B,17/12/2021 23:45,24.27544497,8.225932243
B,18/12/2021,25.65261099,9.248805396
B,18/12/2021 0:15,26.87573806,10.20342292
B,18/12/2021 0:30,28.48545457,11.40452248
B,18/12/2021 0:45,29.31641882,12.05306948
B,18/12/2021 1:00,30.42393307,12.87645282
B,18/12/2021 1:15,31.79167568,13.94394435
B,18/12/2021 1:30,33.07403067,14.91105036
B,18/12/2021 1:45,34.34610877,15.9038797
B,18/12/2021 2:00,36.05084188,17.19786837
B,18/12/2021 2:15,36.48761816,17.53876343
B,18/12/2021 2:30,37.93179094,18.63708197
B,18/12/2021 2:45,38.26866297,18.90000418
B,18/12/2021 3:00,39.44434118,19.78864792
B,18/12/2021 3:15,40.99779982,21.00109468
B,18/12/2021 3:30,41.87584166,21.68639062
B,18/12/2021 3:45,42.50299854,22.14386611
B,18/12/2021 4:00,43.07873637,22.59321996
B,18/12/2021 4:15,44.8163515,23.92137699
B,18/12/2021 4:30,45.1898211,24.21286426
B,18/12/2021 4:45,46.7523744,25.39952603
B,18/12/2021 5:00,47.77391208,26.19682183
B,18/12/2021 5:15,48.22133112,26.51179451
B,18/12/2021 5:30,49.55322341,27.55131963
B,18/12/2021 5:45,50.58328107,28.32895022
B,18/12/2021 6:00,51.0281949,28.67620033
B,18/12/2021 6:15,51.13369628,28.74054847
B,18/12/2021 6:30,51.88767839,29.32902338
B,18/12/2021 6:45,51.90263538,29.35029118
B,18/12/2021 7:00,51.79992568,29.27012741
B,18/12/2021 7:15,50.85459018,28.53979333
B,18/12/2021 7:30,48.7684234,26.91156408
B,18/12/2021 7:45,47.7266091,26.10023206
B,18/12/2021 8:00,47.41891607,25.86008116
B,18/12/2021 8:15,45.86900427,24.68445045
B,18/12/2021 8:30,44.47180577,23.59395497
B,18/12/2021 8:45,41.94819939,21.62847461
B,18/12/2021 9:00,38.0634758,18.59649761
B,18/12/2021 9:15,35.58099303,16.649399
B,18/12/2021 9:30,32.442497,14.19984092
B,18/12/2021 9:45,30.42057137,12.60440571
B,18/12/2021 10:00,28.06212258,10.76366276
B,18/12/2021 10:15,27.34922545,10.20694346
B,18/12/2021 10:30,26.63130829,9.646617047
B,18/12/2021 10:45,25.46836608,8.757481813
B,18/12/2021 11:00,22.94201341,6.785693235
B,18/12/2021 11:15,20.14951896,4.606470918
B,18/12/2021 11:30,17.31492562,2.394103482
B,18/12/2021 11:45,16.55552076,1.830890618
B,18/12/2021 12:00,14.9204076,0.554705551
B,18/12/2021 12:15,12.68956667,-1.167144326
B,18/12/2021 12:30,10.27412637,-3.052363214
B,18/12/2021 12:45,8.755567636,-4.204147912
B,18/12/2021 13:00,8.585886093,-4.33658186
B,18/12/2021 13:15,9.072778363,-3.924484049
B,18/12/2021 13:30,9.106632014,-3.898061821
B,18/12/2021 13:45,9.197809022,-3.768394417
B,18/12/2021 14:00,8.726126508,-4.136533795
B,18/12/2021 14:15,9.075939006,-3.832994686
B,18/12/2021 14:30,9.143168184,-3.780523661
B,18/12/2021 14:45,8.967801409,-3.899730644
B,18/12/2021 15:00,8.699103239,-4.109443971
B,18/12/2021 15:15,9.554289959,-3.376937253
B,18/12/2021 15:30,8.986377619,-3.820179375
B,18/12/2021 15:45,8.676828466,-3.968210382
B,18/12/2021 16:00,8.941769793,-3.76143104
B,18/12/2021 16:15,8.649823356,-3.908719409
B,18/12/2021 16:30,8.912935853,-3.70336835
B,18/12/2021 16:45,8.526247526,-4.138727545
B,18/12/2021 17:00,8.825998415,-3.904779607
B,18/12/2021 17:15,8.561108586,-4.157497859
B,18/12/2021 17:30,8.494224926,-4.209698989
B,18/12/2021 17:45,8.469796794,-4.238227145
B,18/12/2021 18:00,8.838048829,-3.950814909
B,18/12/2021 18:15,10.52025846,-2.645064646
B,18/12/2021 18:30,11.65939473,-1.755994769
B,18/12/2021 18:45,12.43682099,-1.163316433
B,18/12/2021 19:00,13.44249385,-0.37841116
B,18/12/2021 19:15,13.94819543,0.008797624
B,18/12/2021 19:30,15.72098765,1.392422926
B,18/12/2021 19:45,16.40525627,1.90714971
B,18/12/2021 20:00,18.45171973,3.504370904
B,18/12/2021 20:15,19.84107665,4.559773025
B,18/12/2021 20:30,20.54848346,5.111889807
B,18/12/2021 20:45,22.52050242,6.6146359
B,18/12/2021 21:00,24.07364052,7.826831219
B,18/12/2021 21:15,24.8957518,8.450363521
B,18/12/2021 21:30,26.17938622,9.452217147
B,18/12/2021 21:45,27.36593383,10.36247999
B,18/12/2021 22:00,28.51604725,11.26012355
B,18/12/2021 22:15,29.73539935,12.18772694
B,18/12/2021 22:30,30.98991449,13.16685543
B,18/12/2021 22:45,32.29647306,14.15623709
B,18/12/2021 23:00,33.41835055,15.03184545
B,18/12/2021 23:15,34.15717989,15.58006892
B,18/12/2021 23:30,35.55482897,16.67091444
B,18/12/2021 23:45,36.0892718,17.08061782
B,19/12/2021,37.62425974,18.27865476
B,19/12/2021 0:15,38.10448333,18.64454671
B,19/12/2021 0:30,39.12788037,19.44329434
B,19/12/2021 0:45,40.98167702,20.87200078
B,19/12/2021 1:00,41.83688731,21.53948149
B,19/12/2021 1:15,42.7581406,22.24627416
B,19/12/2021 1:30,43.71745785,22.99500947
B,19/12/2021 1:45,44.23373718,23.39378282
B,19/12/2021 2:00,45.3644214,24.27626806
B,19/12/2021 2:15,46.11729368,24.83783795
B,19/12/2021 2:30,46.73585649,25.32061934
B,19/12/2021 2:45,47.5154517,25.89933668
B,19/12/2021 3:00,48.3774882,26.57214765
B,19/12/2021 3:15,48.99905878,27.0192373
B,19/12/2021 3:30,49.69113588,27.55939775
B,19/12/2021 3:45,49.70418984,27.54319128
B,19/12/2021 4:00,49.87761688,27.67854984
B,19/12/2021 4:15,49.5149326,27.36776724
B,19/12/2021 4:30,50.31468222,27.99196708
B,19/12/2021 4:45,50.81627046,28.35349016
B,19/12/2021 5:00,50.95577978,28.46237653
B,19/12/2021 5:15,51.16846698,28.59981921
B,19/12/2021 5:30,51.41312495,28.79077393
B,19/12/2021 5:45,52.15349026,29.34828354
B,19/12/2021 6:00,52.46851134,29.59415669
B,19/12/2021 6:15,52.55545388,29.65459946
B,19/12/2021 6:30,53.42962976,30.33689175
B,19/12/2021 6:45,53.44562107,30.3394697
B,19/12/2021 7:00,53.48057569,30.36675172
B,19/12/2021 7:15,53.93884035,30.72658534
B,19/12/2021 7:30,54.70789705,31.32683256
B,19/12/2021 7:45,54.41511122,31.09614304
B,19/12/2021 8:00,54.45005992,31.12342042
B,19/12/2021 8:15,53.55183761,30.40656672
B,19/12/2021 8:30,53.02681959,29.99679076
B,19/12/2021 8:45,52.39679798,29.5050596
B,19/12/2021 9:00,51.86106928,29.07109463
B,19/12/2021 9:15,52.21100902,29.34422246
B,19/12/2021 9:30,51.26534165,28.59991207
B,19/12/2021 9:45,50.77543395,28.21753915
B,19/12/2021 10:00,49.95948585,27.57695845
B,19/12/2021 10:15,49.88946555,27.52230759
B,19/12/2021 10:30,48.78368614,26.66266301
B,19/12/2021 10:45,48.36313712,26.33442449
B,19/12/2021 11:00,46.76187196,25.0939632
B,19/12/2021 11:15,46.02629195,24.5198432
B,19/12/2021 11:30,44.49451546,23.30002174
B,19/12/2021 11:45,42.91545143,22.06756084
B,19/12/2021 12:00,42.08245675,21.39804994
B,19/12/2021 12:15,41.90682045,21.26096548
B,19/12/2021 12:30,41.32981285,20.7980988
B,19/12/2021 12:45,39.49919082,19.36929381
B,19/12/2021 13:00,39.22013917,19.14490636
B,19/12/2021 13:15,39.22013917,19.14490636
B,19/12/2021 13:30,38.15569087,18.29055359
B,19/12/2021 13:45,37.58989749,17.84894966
B,19/12/2021 14:00,38.36622146,18.42777586
B,19/12/2021 14:15,37.44599844,17.70953712
B,19/12/2021 14:30,37.74143497,17.92399883
B,19/12/2021 14:45,36.88932355,17.25892092
B,19/12/2021 15:00,36.56827516,16.99820608
B,19/12/2021 15:15,37.27902881,17.55295376
B,19/12/2021 15:30,36.39047206,16.86607005
B,19/12/2021 15:45,35.82242567,16.42270643
B,19/12/2021 16:00,35.27970886,16.03164881
B,19/12/2021 16:15,33.15655687,14.37451877
B,19/12/2021 16:30,29.19510023,11.3215637
B,19/12/2021 16:45,24.01191215,7.276068318
B,19/12/2021 17:00,19.91736274,4.277905681
B,19/12/2021 17:15,16.00316798,1.222896287
B,19/12/2021 17:30,13.84622946,-0.454476898
B,19/12/2021 17:45,12.63468438,-1.400081681
B,19/12/2021 18:00,12.91723248,-1.220522008
B,19/12/2021 18:15,14.20201098,-0.217756614
B,19/12/2021 18:30,15.5285426,0.784409606
B,19/12/2021 18:45,15.98116828,1.137683079
B,19/12/2021 19:00,17.19726412,2.103762831
B,19/12/2021 19:15,16.95407049,1.913950863
B,19/12/2021 19:30,18.12383016,2.850265037
B,19/12/2021 19:45,18.15848376,2.877312036
B,19/12/2021 20:00,19.02878265,3.502480758
B,19/12/2021 20:15,19.93325861,4.208422906
B,19/12/2021 20:30,21.58087855,5.294122525
B,19/12/2021 20:45,22.57147625,6.067291175
B,19/12/2021 21:00,23.1627531,6.439064038
B,19/12/2021 21:15,24.08926322,7.162215461
B,19/12/2021 21:30,25.18430821,7.97728761
B,19/12/2021 21:45,26.07736879,8.674332764
B,19/12/2021 22:00,26.96572018,9.336301025
B,19/12/2021 22:15,28.07586271,10.20278285
B,19/12/2021 22:30,29.25529105,11.0914722
B,19/12/2021 22:45,30.15269261,11.79190789
B,19/12/2021 23:00,31.19523664,12.57657947
B,19/12/2021 23:15,33.17417322,14.12117212
B,19/12/2021 23:30,34.3528607,15.01592888
B,19/12/2021 23:45,35.18194339,15.66304241
B,20/12/2021,36.58234427,16.72221005
B,20/12/2021 0:15,37.52220687,17.45579055
B,20/12/2021 0:30,38.85418053,18.46239316
B,20/12/2021 0:45,39.57907196,19.02818558
B,20/12/2021 1:00,40.41951946,19.64867205
B,20/12/2021 1:15,40.85570133,19.98912147
B,20/12/2021 1:30,42.35390113,21.12584614
B,20/12/2021 1:45,42.57259597,21.29654251
B,20/12/2021 2:00,43.82876833,22.23012688
B,20/12/2021 2:15,45.03607163,23.17245733
B,20/12/2021 2:30,45.3544556,23.38526844
B,20/12/2021 2:45,46.49198644,24.27314145
B,20/12/2021 3:00,47.11128577,24.70742675
B,20/12/2021 3:15,47.5532994,25.05243104
B,20/12/2021 3:30,47.79927906,25.20730859
B,20/12/2021 3:45,48.50112319,25.75511914
B,20/12/2021 4:00,49.51626804,26.51360549
B,20/12/2021 4:15,49.33109127,26.36906916
B,20/12/2021 4:30,50.05775549,26.88155452
B,20/12/2021 4:45,50.68998569,27.37503168
B,20/12/2021 5:00,50.86859709,27.47602576
B,20/12/2021 5:15,50.98047817,27.56335294
B,20/12/2021 5:30,51.85105608,28.19310129
B,20/12/2021 5:45,52.03824401,28.33920855
B,20/12/2021 6:00,52.72765278,28.83634487
B,20/12/2021 6:15,53.17831647,29.18810571
B,20/12/2021 6:30,53.51603499,29.44748144
B,20/12/2021 6:45,52.84004297,28.91984281
B,20/12/2021 7:00,53.01591925,29.1242582
B,20/12/2021 7:15,52.34388647,28.59971189
B,20/12/2021 7:30,50.96707929,27.56118615
B,20/12/2021 7:45,48.77214668,25.84796366
B,20/12/2021 8:00,45.98022416,23.72367806
B,20/12/2021 8:15,44.42533735,22.51003735
B,20/12/2021 8:30,40.94925072,19.88037725
B,20/12/2021 8:45,37.49392795,17.18339497
B,20/12/2021 9:00,34.32643632,14.82433869
B,20/12/2021 9:15,30.90471308,12.15359782
B,20/12/2021 9:30,26.47622488,8.822896044
B,20/12/2021 9:45,22.87401741,6.011301313
B,20/12/2021 10:00,19.09909666,3.238544608
B,20/12/2021 10:15,15.97508085,0.800210828
B,20/12/2021 10:30,12.48310624,-1.75028362
B,20/12/2021 10:45,10.28020514,-3.469659394
B,20/12/2021 11:00,9.057410866,-4.121211165
B,20/12/2021 11:15,8.580705031,-4.493276255
B,20/12/2021 11:30,8.591459775,-4.408610631
B,20/12/2021 11:45,8.591459775,-4.408610631
B,20/12/2021 12:00,8.682142366,-4.233530517
B,20/12/2021 12:15,8.916794862,-4.050387985
B,20/12/2021 12:30,8.8711986,-3.985861436
B,20/12/2021 12:45,8.538943971,-4.245179415
B,20/12/2021 13:00,8.657781259,-4.29881178
B,20/12/2021 13:15,9.196787097,-3.878125224
B,20/12/2021 13:30,8.967335927,-3.979785443
B,20/12/2021 13:45,8.498893006,-4.345397034
B,20/12/2021 14:00,8.933875719,-4.005900556
B,20/12/2021 14:15,8.638610202,-3.951587172
B,20/12/2021 14:30,8.280026382,-4.231451149
B,20/12/2021 14:45,7.969543767,-4.109868369
B,20/12/2021 15:00,7.969543767,-4.109868369
B,20/12/2021 15:15,8.328994213,-4.208313277
B,20/12/2021 15:30,8.394319658,-4.157328672
B,20/12/2021 15:45,8.762576196,-3.718231512
B,20/12/2021 16:00,8.214915184,-4.145661307
B,20/12/2021 16:15,8.13252487,-4.061227737
B,20/12/2021 16:30,8.164292545,-4.036434412
B,20/12/2021 16:45,8.430007326,-3.685861743
B,20/12/2021 17:00,8.367330692,-3.734777806
B,20/12/2021 17:15,8.112569893,-4.169425851
B,20/12/2021 17:30,8.272897361,-4.044296401
B,20/12/2021 17:45,8.385640863,-3.779965554
B,20/12/2021 18:00,8.669365553,-3.558531501
B,20/12/2021 18:15,8.973207239,-3.49498823
B,20/12/2021 18:30,8.909112901,-3.545011396
B,20/12/2021 18:45,9.314049146,-3.291009245
B,20/12/2021 19:00,9.023992253,-3.51738829
B,20/12/2021 19:15,8.843125052,-3.792876788
B,20/12/2021 19:30,9.756805869,-3.079776156
B,20/12/2021 19:45,10.59125954,-2.514328446
B,20/12/2021 20:00,10.95307276,-2.231942678
B,20/12/2021 20:15,11.47307522,-1.884012587
B,20/12/2021 20:30,12.53111098,-1.05824066
B,20/12/2021 20:45,13.79564591,-0.128281642
B,20/12/2021 21:00,15.62398453,1.298697853
B,20/12/2021 21:15,16.91023799,2.219136162
B,20/12/2021 21:30,18.08223468,3.133858876
B,20/12/2021 21:45,20.0060095,4.570063311
B,20/12/2021 22:00,21.42057583,5.674111206
B,20/12/2021 22:15,22.92846593,6.771685302
B,20/12/2021 22:30,24.72611193,8.174727185
B,20/12/2021 22:45,26.69763009,9.65436526
B,20/12/2021 23:00,28.33426642,10.93174495
B,20/12/2021 23:15,30.01655273,12.1891006
B,20/12/2021 23:30,31.72982629,13.52629889
B,20/12/2021 23:45,33.09069328,14.53540737
B,21/12/2021,34.88124068,15.9329213
B,21/12/2021 0:15,37.03290721,17.5585451
B,21/12/2021 0:30,38.93646786,19.04426951
B,21/12/2021 0:45,40.27252772,20.04378293
B,21/12/2021 1:00,42.14890088,21.50829087
B,21/12/2021 1:15,43.66561989,22.64417676
B,21/12/2021 1:30,44.74766163,23.48871172
B,21/12/2021 1:45,45.44630026,24.00177671
B,21/12/2021 2:00,46.21657654,24.60297936
B,21/12/2021 2:15,48.24921458,26.14101986
B,21/12/2021 2:30,49.40972776,27.04680575
B,21/12/2021 2:45,49.96210343,27.43996368
B,21/12/2021 3:00,50.63249888,27.9632115
B,21/12/2021 3:15,52.09681708,29.0558266
B,21/12/2021 3:30,52.84105732,29.63671231
B,21/12/2021 3:45,53.0481748,29.74611163
B,21/12/2021 4:00,53.33299722,29.96841854
B,21/12/2021 4:15,54.77825904,31.05355164
B,21/12/2021 4:30,54.99265535,31.22089062
B,21/12/2021 4:45,56.40532837,32.28846784
B,21/12/2021 5:00,57.01453458,32.76396173
B,21/12/2021 5:15,57.86491516,33.39707087
B,21/12/2021 5:30,58.26002011,33.70545626
B,21/12/2021 5:45,59.76159706,34.84867677
B,21/12/2021 6:00,59.97760283,35.0172728
B,21/12/2021 6:15,60.58500864,35.46936797
B,21/12/2021 6:30,61.41444626,36.11675832
B,21/12/2021 6:45,60.74207554,35.61459286
B,21/12/2021 7:00,60.2742752,35.24946708
B,21/12/2021 7:15,58.7745189,34.10861892
B,21/12/2021 7:30,56.94454304,32.68029518
B,21/12/2021 7:45,54.59604999,30.90026205
B,21/12/2021 8:00,52.1679719,29.00511566
B,21/12/2021 8:15,48.09241693,25.88734267
B,21/12/2021 8:30,44.57605852,23.14278806
B,21/12/2021 8:45,40.84543068,20.28351352
B,21/12/2021 9:00,36.03592542,16.52965362
B,21/12/2021 9:15,31.28081931,12.97926192
B,21/12/2021 9:30,25.80580411,8.706002159
B,21/12/2021 9:45,20.27077389,4.440042641
B,21/12/2021 10:00,15.79315431,0.945260637
B,21/12/2021 10:15,12.47555124,-1.592532431
B,21/12/2021 10:30,10.22926085,-3.345757607
B,21/12/2021 10:45,9.215690874,-4.077973061
B,21/12/2021 11:00,8.871821811,-4.346361324
B,21/12/2021 11:15,9.047914711,-4.081853513
B,21/12/2021 11:30,8.775796975,-4.294238667
B,21/12/2021 11:45,8.894446388,-4.133614286
B,21/12/2021 12:00,8.623892886,-4.344777764
B,21/12/2021 12:15,8.972619715,-3.957806768
B,21/12/2021 12:30,8.972619715,-3.957806768
B,21/12/2021 12:45,9.132139213,-3.820465825
B,21/12/2021 13:00,8.596922263,-4.238192664
B,21/12/2021 13:15,8.837122473,-3.890109832
B,21/12/2021 13:30,8.47440476,-4.173201678
B,21/12/2021 13:45,8.40961331,-4.093657887
B,21/12/2021 14:00,8.800758116,-3.788381665
B,21/12/2021 14:15,8.518952378,-3.780134855
B,21/12/2021 14:30,8.167984302,-4.054050884
B,21/12/2021 14:45,8.046746596,-4.029764116
B,21/12/2021 15:00,8.425417024,-3.734229529
B,21/12/2021 15:15,8.147120846,-3.795489662
B,21/12/2021 15:30,8.395887894,-3.601340303
B,21/12/2021 15:45,7.895930477,-3.945078843
B,21/12/2021 16:00,8.143645943,-3.751750691
B,21/12/2021 16:15,8.101261634,-3.613790759
B,21/12/2021 16:30,7.735791184,-3.899017381
B,21/12/2021 16:45,8.039469568,-3.544212122
B,21/12/2021 17:00,7.888917703,-3.661707571
B,21/12/2021 17:15,7.760140953,-3.983126661
B,21/12/2021 17:30,8.345230946,-3.526498194
B,21/12/2021 17:45,7.962535194,-3.805988615
B,21/12/2021 18:00,7.778074919,-3.9499489
B,21/12/2021 18:15,8.087043025,-3.748965454
B,21/12/2021 18:30,8.056176448,-3.773055037
B,21/12/2021 18:45,8.396509911,-3.660172597
B,21/12/2021 19:00,7.832565215,-4.100302706
B,21/12/2021 19:15,8.020546781,-3.953592668
B,21/12/2021 19:30,8.162456851,-3.906331918
B,21/12/2021 19:45,8.509124902,-3.635774197
B,21/12/2021 20:00,8.231149342,-3.940532381
B,21/12/2021 20:15,8.390051839,-3.81651602
B,21/12/2021 20:30,8.438601727,-3.840463616
B,21/12/2021 20:45,8.470566128,-3.81551673
B,21/12/2021 21:00,8.578003333,-3.787325547
B,21/12/2021 21:15,8.2567298,-4.038066969
B,21/12/2021 21:30,8.459109096,-3.934088123
B,21/12/2021 21:45,8.555969123,-3.858492432
B,21/12/2021 22:00,8.675669372,-3.83220903
B,21/12/2021 22:15,7.993313354,-4.36476484
B,21/12/2021 22:30,8.297815425,-4.185726476
B,21/12/2021 22:45,8.297815425,-4.185726476
B,21/12/2021 23:00,8.434815132,-4.128948469
B,21/12/2021 23:15,8.172252794,-4.333870757
B,21/12/2021 23:30,8.706723295,-3.969815001
B,21/12/2021 23:45,8.310963145,-4.278695236
B,22/12/2021,8.447617543,-4.219543103
B,22/12/2021 0:15,8.778896663,-3.9609879
B,22/12/2021 0:30,8.386631466,-4.317293728
B,22/12/2021 0:45,8.852555436,-3.953650504
B,22/12/2021 1:00,8.584183212,-4.200034304
B,22/12/2021 1:15,8.417175757,-4.330380155
B,22/12/2021 1:30,8.551868717,-4.268496894
B,22/12/2021 1:45,8.753089157,-4.111448138
B,22/12/2021 2:00,8.41178835,-4.413732598
B,22/12/2021 2:15,8.714612731,-4.177383405
B,22/12/2021 2:30,9.084163897,-3.925639621
B,22/12/2021 2:45,8.678922385,-4.241924264
B,22/12/2021 3:00,8.445011974,-4.472626355
B,22/12/2021 3:15,9.021579057,-4.022623568
B,22/12/2021 3:30,8.614615921,-4.385449401
B,22/12/2021 3:45,8.818915113,-4.225996247
B,22/12/2021 4:00,8.54242732,-4.480989034
B,22/12/2021 4:15,8.952463831,-4.160959577
B,22/12/2021 4:30,9.287997072,-3.934576883
B,22/12/2021 4:45,8.636809086,-4.442823701
B,22/12/2021 5:00,8.626630391,-4.485230972
B,22/12/2021 5:15,8.695368482,-4.431581358
B,22/12/2021 5:30,8.795290381,-4.396767238
B,22/12/2021 5:45,9.105712394,-4.154484374
B,22/12/2021 6:00,9.223212638,-4.085686873
B,22/12/2021 6:15,9.188668771,-4.112648227
B,22/12/2021 6:30,9.199318527,-4.120577639
B,22/12/2021 6:45,8.611392155,-4.579452313
B,22/12/2021 7:00,64.691894,39.20029459
B,22/12/2021 7:15,63.72479682,38.44548101
B,22/12/2021 7:30,61.61712392,36.82971164
B,22/12/2021 7:45,59.20616882,34.94797828
B,22/12/2021 8:00,56.63279077,32.9634612
B,22/12/2021 8:15,53.50561604,30.52272606
B,22/12/2021 8:30,48.94720787,27.00966964
B,22/12/2021 8:45,45.18203804,24.07099047
B,22/12/2021 9:00,40.56897229,20.55473379
B,22/12/2021 9:15,35.94805082,16.94816397
B,22/12/2021 9:30,30.20993237,12.67624494
B,22/12/2021 9:45,25.24163223,8.798593412
B,22/12/2021 10:00,19.94920732,4.737023427
B,22/12/2021 10:15,15.342995,1.141985689
B,22/12/2021 10:30,10.34589694,-2.626027573
B,22/12/2021 10:45,9.134510273,-3.571479043
B,22/12/2021 11:00,8.468066314,-3.751040792
B,22/12/2021 11:15,8.468066314,-3.751040792
B,22/12/2021 11:30,8.273529053,-3.662920107
B,22/12/2021 11:45,8.428464053,-3.542001867
B,22/12/2021 12:00,7.794485765,-3.857165748
B,22/12/2021 12:15,8.251193915,-3.50073378
B,22/12/2021 12:30,7.634739308,-3.890336282
B,22/12/2021 12:45,7.87615399,-3.701928286
B,22/12/2021 13:00,7.413067323,-3.888107935
B,22/12/2021 13:15,8.006112709,-3.425280286
B,22/12/2021 13:30,7.929161793,-3.568989807
B,22/12/2021 13:45,7.959083158,-3.545638305
B,22/12/2021 14:00,7.935439181,-3.459535422
B,22/12/2021 14:15,7.491291465,-3.806159147
B,22/12/2021 14:30,7.386105283,-3.82635521
B,22/12/2021 14:45,7.798079283,-3.504841758
B,22/12/2021 15:00,7.536779787,-3.747703899
B,22/12/2021 15:15,7.477667789,-3.793836287
B,22/12/2021 15:30,7.963996212,-3.355452853
B,22/12/2021 15:45,7.581959493,-3.653602264
B,22/12/2021 16:00,8.037094348,-3.38341383
B,22/12/2021 16:15,7.948122824,-3.452849392
B,22/12/2021 16:30,7.659594262,-3.915463197
B,22/12/2021 16:45,8.085127277,-3.583362337
B,22/12/2021 17:00,7.849968839,-3.774789661
B,22/12/2021 17:15,7.728263896,-3.869772501
B,22/12/2021 17:30,7.754506983,-3.692438751
B,22/12/2021 17:45,7.574865895,-3.832635769
B,22/12/2021 18:00,7.819336062,-3.723879954
B,22/12/2021 18:15,8.03066947,-3.558948589
B,22/12/2021 18:30,7.842275554,-3.812967254
B,22/12/2021 18:45,7.720216791,-3.908226401
B,22/12/2021 19:00,7.950135007,-3.826649751
B,22/12/2021 19:15,7.888506054,-3.874747517
B,22/12/2021 19:30,8.217443481,-3.721872581
B,22/12/2021 19:45,8.3419502,-3.624701857
B,22/12/2021 20:00,8.450243606,-3.637467059
B,22/12/2021 20:15,8.261762336,-3.784567247
B,22/12/2021 20:30,8.070336015,-4.013231233
B,22/12/2021 20:45,8.070336015,-4.013231233
B,22/12/2021 21:00,8.092969629,-4.067572611
B,22/12/2021 21:15,8.443452566,-3.794035906
B,22/12/2021 21:30,8.088678156,-4.149965991
B,22/12/2021 21:45,8.570147094,-3.77419873
B,22/12/2021 22:00,8.035575196,-4.251209493
B,22/12/2021 22:15,8.648731536,-3.772663866
B,22/12/2021 22:30,8.723504034,-3.768884783
B,22/12/2021 22:45,8.204633906,-4.173844786
B,22/12/2021 23:00,8.698269127,-3.83835233
B,22/12/2021 23:15,8.209602322,-4.219740764
